"","ahpA","ahpT","antE","bdhA","bmrB","bmrC","bmrD","csn","ctaO","dacF","lip","mcpA","ntdR","pbpH","phy","ppsA","ppsB","ppsC","ppsD","ppsE","pspA","rpmGB","rsiW","secE","sivA","sivC","tlpA","xynC","xynD","ybaJ","ybdN","ybdO","ybfO","ybfP","ybfQ","ydeH","ydeJ","ydjG","ydjH","ydjI","yerI","yflB","yflD","yfmG","yhaP","yhaQ","yjcM","yjdG","yknW","yknX","yknY","yknZ","ylbA","ymaE","ymzB","yncM","ynzD","yoaW","yocD","yokI","yokJ","yokK","yokL","yolA","yolB","yomJ","yoqM","yorD","yphE","yphF","yqaP","yqzG","yrpD","yrzI","yscB","yvgO","yvqJ","ywbE","ywbF","yxaA","yxaB","yxeD","yxzE","abrB"
"yknW",0.562039298425446,0.547503970922463,0.480198281277206,0.131644228802415,0.41942491489513,0.368342720686692,0.297962621894288,0.483343629609813,0.442547517705811,0.234761226107063,0.488173024787086,-0.0150731456083303,0.732573764145631,0.389449873288513,0.380911776637765,0.591684982628677,0.528051752726027,0.561740901807518,0.546396979699113,0.561881677642132,0.418416549229877,0.2298504843434,0.629990461423743,0.112753181770132,0.447250530687856,0.580837665341977,0.408257408802708,0.435044808106912,0.555095903263222,0.182506767341413,0.674960585192708,0.436578974040121,0.824513976050908,0.600510166732679,-0.0927830430901982,0.616530238910523,0.24454119503432,0.313102266767873,0.231839693223129,0.220868264481351,0.467687116177873,0.380985481126057,-0.333906691607955,0.73526508626561,-0.0867181271562438,0.15007947516019,0.292053257191432,0.497232836154978,1,0.783681409416646,0.840045178801539,0.884481335444828,0.498954466304397,0.418565989601972,0.274310198409929,0.554984149562137,0.330845660625617,0.519098804230465,0.231534537839838,0.473091621589392,0.302780206212864,0.249086516422949,0.227452203942353,0.191278314650792,0.182100064220724,0.623181430915232,0.411698438375907,0.454845297997583,0.42298213311227,0.341667744462833,0.421354318537021,0.254150318524806,0.538177408237758,0.515017885958183,0.257066406831927,0.123804344143223,0.79484970316813,-0.155353104415899,0.312191316298369,-0.025296424781767,-0.174073104233409,0.168871694921717,0.624892505040893,-0.52541762900209
"yknX",0.359907599765434,0.355179457602345,0.1292418586283,0.0718419840424591,0.160077704003663,0.169221989049249,0.0768803371046182,0.208199579923187,0.403556302474875,-0.0307267092141233,0.683831698960985,0.333748671083611,0.54064416511872,0.185055322508954,0.325920954451698,0.311717723222079,0.336461093916133,0.395855468600788,0.393654994413189,0.436260542515832,0.609205414168209,0.31296739779033,0.53550262549765,0.197310924103655,0.344635357449194,0.712378007432013,0.614406454686328,0.0697927654963828,0.245696526866777,0.568677618594729,0.479868304489677,0.686105060864428,0.583386954669355,0.418566978980932,-0.177454884215669,0.336129351187889,0.103873000108137,0.583964383803759,0.593408083270573,0.549486933120008,0.140491162779732,-0.0386541475798147,-0.545889011216694,0.546251893109714,0.265480291809595,0.504044096317657,0.623420002986226,0.176481764760817,0.783681409416646,1,0.969871071740367,0.884111605996572,0.130488557818442,0.623730247226712,0.010619834144352,0.177892399132015,0.434661265719357,0.156241259283016,0.490327060969717,0.710302587707574,0.684231217703685,0.610605193993899,0.524069298832173,0.541691904054815,0.519777189226001,0.528935354889232,0.0750036220397759,0.565674570541904,0.681195395135506,0.587147640287452,0.465092676740475,0.00317913552295374,0.373066968292598,0.114486350037596,0.440431488712248,-0.279869801463321,0.511217300472327,-0.0353860605454195,0.385805071787246,-0.00260423721712947,-0.378331163043564,0.0530127664033433,0.493751471482705,-0.408359825402459
"yknY",0.367939122310777,0.356162754679438,0.146567390173659,0.098288420694437,0.154926297644289,0.165057725503776,0.0879520439427112,0.269216092877951,0.435838598577691,-0.00436966649173163,0.680527112764084,0.291939337628372,0.529727815376829,0.199338685687614,0.301022887397492,0.383271249523074,0.411831937994172,0.470155790852873,0.474013526033144,0.513831955922822,0.604319988634194,0.252207678193464,0.568426670308813,0.158287794628367,0.411646192452518,0.687256067119273,0.605376392068663,0.12694009332881,0.275159004243646,0.470987921059684,0.505134157880419,0.653571282715157,0.646909837761411,0.467993880693887,-0.177360507906853,0.33644120934865,0.0864296827268067,0.580387922405394,0.571576485472291,0.551335272708069,0.197251623522621,-0.0179177338053413,-0.556606668440951,0.593690297313134,0.230081644199313,0.430287576623073,0.587479102051632,0.210860285941795,0.840045178801539,0.969871071740367,1,0.952067744767105,0.152764548970112,0.619494463910218,0.0638491158897889,0.235674154319218,0.371585396655476,0.175189535998087,0.401984718847019,0.656039387443967,0.619260061939184,0.579558810859066,0.526742616599667,0.515066319315441,0.506254954221996,0.551930650933133,0.150017753424824,0.546855641504778,0.597519020442654,0.507112359762558,0.467368734403645,0.0333335513044031,0.411976226392538,0.193719816417355,0.403349111500646,-0.229794849021321,0.53790668669826,-0.0534294022541325,0.356335791107059,-0.0298505521679685,-0.337195616423536,0.085199878725512,0.532139768844163,-0.386054374144989
"yknZ",0.359924950558205,0.360025519314724,0.22391061882184,0.1443795048067,0.170738272547909,0.199704025783858,0.153798644613664,0.325877796659714,0.405273226529796,-0.00490633742610853,0.5836865010246,0.273408811381424,0.490968341973473,0.257993344820548,0.270546464162296,0.448711511911045,0.469612629154876,0.529600900318394,0.545566071816397,0.577200646524846,0.606768761205401,0.186309991129997,0.675249799771514,0.0818407922507741,0.445377867913077,0.65312561633168,0.582566766620602,0.223629834238124,0.323687609866973,0.322808133162332,0.507327124542183,0.608850638854033,0.757478197743839,0.542543650348588,-0.0681492652261967,0.33527734946319,0.132741363519787,0.552120082638733,0.51604680643762,0.524304088400647,0.258285800325267,0.0971501450150382,-0.448935341552851,0.584215149339866,0.144006847069773,0.28833278116913,0.481638741077453,0.221912280804261,0.884481335444828,0.884111605996572,0.952067744767105,1,0.201190003172692,0.553848305269338,0.087944438281123,0.317592378471872,0.312520643108304,0.192239497734749,0.255619839483023,0.557379326150529,0.463971272644813,0.446622353873216,0.412316332684912,0.437561903998913,0.435545699466752,0.572329094427037,0.224266626349169,0.477679826201616,0.453059305682699,0.363486586068846,0.448124166635739,0.038374688993497,0.442479886843833,0.265715315122855,0.415623331180473,-0.134950672569685,0.556888350779931,-0.109229531545131,0.347023685878404,0.00325250415571162,-0.216961969829428,0.0966402401969337,0.662542574582914,-0.35304542856101
"ylbA",0.699746557056037,0.684470189156608,0.646058836292686,-0.00860918572615003,0.548543538930401,0.509244355853202,0.489355894434992,0.552224382945557,0.223590392218646,0.593764278935778,0.125082059129662,-0.478614165627632,0.741636686952974,0.316132670798448,0.496937473714913,0.551216431226752,0.359218279780825,0.331347156440903,0.268222675595728,0.242759820955877,-0.306487579663754,0.361096033726009,0.0328059678601006,0.234445028049932,0.327280563229797,0.175970322963643,-0.124083195683989,0.62694562289735,0.664410396592542,-0.021913578713435,0.652801529247131,-0.0443996002693373,0.387911866756969,0.12837092630698,-0.258114502007661,0.691439828439304,0.211788553579014,-0.410597891973972,-0.480307241468021,-0.497761655967152,0.548017901565994,0.508666600299647,0.0331793804175077,0.610355155773838,-0.38636431400431,-0.219080376906094,-0.227686396441187,0.639285829082276,0.498954466304397,0.130488557818442,0.152764548970112,0.201190003172692,1,0.0152840336696234,0.566146611142533,0.73222435685513,0.00754878290329862,0.801774716288394,-0.0841781629061522,0.0221380523547376,-0.0908630245904117,-0.140827983825621,-0.12311926514005,-0.332807657318117,-0.333285910837085,0.346826386426078,0.549162348161978,0.0626031164761047,0.138429367203286,0.204305256560298,0.130230957436033,0.552029478678093,0.605670902046403,0.660499857779867,-0.189107957068247,0.503676792412522,0.787937045049209,0.0627370048884873,-0.0140170896008808,-0.152632590482016,-0.00830285392983589,0.224622672710592,0.0853103073505864,-0.439523441289984
"ymaE",0.131274523098962,0.160437815577175,0.0720906346203526,0.310147886528086,0.174258877987348,0.0967260200423759,0.0152953672949632,0.148451949716565,0.135638179726825,-0.406965297717612,0.739966518324972,0.462305855570762,0.370851390739282,0.229917304976948,0.176995154555931,0.442012720990168,0.525059786698699,0.546246482619201,0.565986261311151,0.570232012401401,0.590067879261482,0.495724915276649,0.343379383190156,0.445181656987163,0.624314041239464,0.601356787684155,0.710854956004088,0.123934765295512,0.225819923088266,0.574096757229523,0.497697490315739,0.723464170937795,0.418588717872328,0.358823152686575,-0.0273859288713759,0.06822761209163,0.35760097796438,0.603577717696789,0.608698494848388,0.595658804706355,0.108849021539888,-0.255918328397094,-0.468926797209263,0.475510163187402,0.316055284285622,0.374174805509343,0.710628018442005,-0.132687827528299,0.418565989601972,0.623730247226712,0.619494463910218,0.553848305269338,0.0152840336696234,1,-0.136317571291649,0.202196438602529,0.536019537321495,-0.0748039178423027,0.560304731470711,0.765228310463507,0.744506197355018,0.778495853355613,0.713613670842588,0.664201171299318,0.658574046063828,0.530805739096043,0.00815807085545986,0.607528595236445,0.512849671896563,0.46202923529432,0.638392697329807,-0.401843627956785,0.3665411375718,-0.0644259681540445,0.541586367438017,-0.182315853582915,0.388169705440029,-0.0565871388640495,0.527776421781395,0.267447981681556,-0.15952245885186,-0.445641426027978,0.327538028235463,-0.000687880218083411
"ymzB",0.540607946046867,0.516046014496813,0.131175980590503,-0.283041341035407,0.198744143317843,0.411647601208183,0.402756262189997,0.379054853714375,0.425013448277144,0.703014163904796,0.0325171888802696,-0.462060023384687,0.376057524271703,-0.00298751313690446,0.416432921107072,0.277944419755442,0.17735147667598,0.184894851940905,0.0922295715223782,0.0982908512633989,-0.5006887525917,-0.193894586201016,-0.346922676721154,-0.234911164764457,0.195716338239657,-0.0204008626885856,-0.095084636832709,0.38258572540634,0.391504293835678,-0.358881294345481,0.30219368385468,-0.176269452517745,-0.00631170411296243,-0.128160458108042,-0.537807440579904,0.350333110834344,-0.203235469923214,-0.529663587399795,-0.541438634060706,-0.501884131072567,0.253895857544753,0.510733727647167,0.055478707529902,0.394542331005379,-0.286119280204946,-0.256554066547912,-0.374770119689408,0.600691568695077,0.274310198409929,0.010619834144352,0.0638491158897889,0.087944438281123,0.566146611142533,-0.136317571291649,1,0.342787266342483,-0.295205113118796,0.581991913629432,-0.37512175289857,-0.348713329493343,-0.320420966072515,-0.289142569695753,-0.213086615142015,-0.330196622376405,-0.284124194837378,0.143662355875358,0.451944099790801,-0.204235611172982,-0.194088351790061,-0.0371335824803253,-0.226516729976508,0.700606082406271,0.309718056706366,0.769124708835161,-0.389060137760895,0.308921197219274,0.434500504567434,0.400877795636201,-0.170723499756325,-0.56463769373531,-0.118123266875805,0.63936992366614,-0.345555252278352,-0.338282018209656
"yncM",0.620664594245877,0.622643718340944,0.726133369327603,0.506264308490576,0.579671254810562,0.38147387420041,0.357125430304678,0.87510075831759,0.272380271345717,0.336903820597039,0.0823662073848096,-0.266527708867626,0.605005676240366,0.694903784801122,0.396062598809505,0.855249637181208,0.734470734767734,0.690036573478452,0.65682700232364,0.628623751636683,0.0241214666604071,0.363206995656957,0.312295089760712,0.290059756051523,0.578750629232488,0.226033782688457,0.102764915761542,0.757384751022484,0.798645824529349,0.0333841363271575,0.776753242424009,0.12975801092348,0.672405684024586,0.63282268972695,0.146082463041608,0.628033634994831,0.625609449931884,-0.0978709890011325,-0.209828350199615,-0.229703929488825,0.839374177750199,0.53779050809464,0.031458144771091,0.666589897699383,-0.313139116858759,-0.161800897762244,0.0715370658935391,0.450494577455058,0.554984149562137,0.177892399132015,0.235674154319218,0.317592378471872,0.73222435685513,0.202196438602529,0.342787266342483,1,0.118485127161442,0.678658876392314,0.00161892143353729,0.305856359138314,0.0828659207742073,0.0908715138086465,0.111961825804277,-0.0322326666897651,-0.0442991313587311,0.431112849267773,0.795630068426911,0.399674112577224,-0.0153582075592888,-0.0487216903430346,0.550513943465924,0.341803599109103,0.821142232646334,0.527299041086973,0.0441056926237202,0.552220001545901,0.731943808936254,-0.23499827605201,0.022826000752613,0.238065391128282,0.257483948971475,0.055962290114455,0.317646801409666,-0.471742912384141
"ynzD",-0.0683306516194962,-0.01076261182327,0.264335039920242,0.220163265411012,0.372605092832504,-0.0074648437584302,-0.0940177881926877,0.00868621684789694,0.105668065050819,-0.342074734524012,0.302241376523452,0.259719759895372,0.299347428440613,0.0547800292326317,-0.0242181932018172,0.225640407691478,0.229229704365431,0.265854591887449,0.30453271657812,0.288913537824034,0.512035125825007,0.485859712925895,0.454528449028591,0.390956103878011,0.211084232803402,0.460727145447348,0.31023278923358,-0.0183290900680103,0.0757444027699952,0.402038465257062,0.212404726748969,0.423172098794227,0.344850384005474,0.304629253499951,0.107215845751898,0.0735666596827816,0.302294821941217,0.447575169562585,0.407721878118169,0.352584583640742,0.0420389925302591,-0.0949026552808753,-0.14389328019424,0.185752784178447,-0.0210464427394228,0.12223904237695,0.426066394325747,-0.118688618829492,0.330845660625617,0.434661265719357,0.371585396655476,0.312520643108304,0.00754878290329862,0.536019537321495,-0.295205113118796,0.118485127161442,1,-0.0128206206151117,0.565745678512513,0.593925492061203,0.45874990961462,0.385286593505279,0.257637383816703,0.328972344174971,0.293272955579272,0.465296760882067,0.0170414639908536,0.442460122523683,0.568528818443165,0.518899305215267,0.422742081930277,-0.343980635887798,0.154884178164814,-0.195517596499002,0.488428264684209,-0.0381136660779002,0.301184866176127,-0.241995332078228,0.452518495181206,0.248092945064111,-0.193927999625865,-0.44356692930645,0.418374587121491,-0.00436364060784075
"yoaW",0.82517750568948,0.807902910717962,0.56568500713381,-0.164080744746985,0.471937606497727,0.532704474101275,0.49058764688181,0.636975603518413,0.382503982434416,0.743925699429624,0.060152127741473,-0.619903431021888,0.723610367933605,0.367239947217051,0.658994828867993,0.475110504094084,0.286401914582955,0.280389234774647,0.208053074399243,0.21107684413336,-0.374771080729569,0.193053753235304,0.0291560807025368,0.0404961822310077,0.202318986194173,-0.00990077076992266,-0.184611961384123,0.677684031573835,0.765652685295896,-0.146865784798465,0.638924684411982,-0.177760728811822,0.398465897883393,0.197188074058296,-0.213455618653199,0.777195102884196,0.2244662294108,-0.486298951906807,-0.567621249360653,-0.600127919769733,0.549323395400255,0.533563987378087,-0.0913823622734021,0.592767374003171,-0.448751898809171,-0.214159478999972,-0.313691181458927,0.799097249419817,0.519098804230465,0.156241259283016,0.175189535998087,0.192239497734749,0.801774716288394,-0.0748039178423027,0.581991913629432,0.678658876392314,-0.0128206206151117,1,-0.107340101541562,0.0346070609057328,-0.107061424662539,-0.18699593330536,-0.209930353940083,-0.461590421023793,-0.467761049590024,0.138590251236647,0.685359213318938,-0.0210099500364263,0.0164548097739653,0.0839021125827251,0.00940876074144643,0.732430920047324,0.573406587714968,0.748349714771998,-0.354677081579874,0.314079320364635,0.765690428177312,0.210161303488708,-0.0414637920417188,-0.230614743415248,-0.165513105059719,0.385401557374296,0.0671464019842376,-0.658779918867526
"yocD",-0.082554156532581,-0.0767501466935061,0.161390238123453,0.229921747299927,0.354874331675256,-0.0789764373731244,-0.173486348702324,-0.0756319143629841,0.105187567053582,-0.397061177213763,0.58311231489192,0.400514537823252,0.39026679961208,0.124610092055026,-0.0617773783281196,0.152533319526151,0.16903167903236,0.118669360163561,0.136710562689659,0.142310639857139,0.600666204955536,0.582368072343681,0.300217717422239,0.569532081184152,0.316569640638953,0.553827006418174,0.515049715951555,-0.104244553098439,0.0349696411996371,0.532478827670434,0.285737032251302,0.584968554960349,0.19665291851455,0.242630553590602,-0.0572913353480198,0.10630173287831,0.20039943958304,0.591954729165765,0.581148449873747,0.51559856854812,0.094288428849966,-0.166077941725389,-0.28285900293292,0.264813347239538,0.377283455831493,0.523678824101792,0.670751001040118,-0.0343925270360151,0.231534537839838,0.490327060969717,0.401984718847019,0.255619839483023,-0.0841781629061522,0.560304731470711,-0.37512175289857,0.00161892143353729,0.565745678512513,-0.107340101541562,1,0.572235538160415,0.557763301336096,0.460654360121671,0.362025126183062,0.553039375284588,0.510333263716363,0.452566026455335,-0.247627661506902,0.613070178231812,0.706329899943018,0.673903582458763,0.458197738266118,-0.425630756093439,-0.0761481589060896,-0.237984682896803,0.523600330720034,-0.123144351023618,0.22343175015075,-0.207296122392331,0.411266275375091,0.31485083891423,-0.189703290346889,-0.481010857934655,0.204227274631444,-0.00798394079520411
"yokI",0.248712514478013,0.281851562222995,0.226706524231083,0.40044118854647,0.166988994255712,0.0102395117134631,-0.0988944698320959,0.27843442135511,0.145009997625636,-0.319222166439385,0.551610657643198,0.406915335135715,0.420866262570515,0.413701392867008,0.211660054238579,0.429442442728235,0.490780501864146,0.523710587280174,0.541070552634482,0.559805629454675,0.641593878825712,0.593018518765103,0.495147521828383,0.493618621920609,0.439826832880806,0.560316960388117,0.56752775407627,0.105538921870765,0.276474453227146,0.746583765013926,0.530576287239673,0.689786999920333,0.553796922476266,0.531005867305879,0.20650889465041,0.274305527395292,0.524597319526193,0.62278278014682,0.626087578504928,0.556528124734791,0.248550071265873,-0.218974684100424,-0.445582727393731,0.459682176117728,0.218232913172535,0.447277248802516,0.783160851684125,-0.0909225533557114,0.473091621589392,0.710302587707574,0.656039387443967,0.557379326150529,0.0221380523547376,0.765228310463507,-0.348713329493343,0.305856359138314,0.593925492061203,0.0346070609057328,0.572235538160415,1,0.910884727282975,0.858848160642674,0.734660301482314,0.636287855305025,0.596324989088697,0.411597159739941,0.122917034082324,0.746850333791387,0.5815174018629,0.430175882403104,0.756848182133732,-0.281743685567039,0.498304266085341,-0.184761260389208,0.529082178490818,-0.242582226147792,0.387319510985776,-0.19206266570685,0.436426934349732,0.403104616741579,-0.177440336748866,-0.328711048420617,0.490168242095231,-0.277203332675125
"yokJ",0.163124113358982,0.174110103971638,-0.00682439811258782,0.251725959481755,0.00609487959354498,-0.0898513438938477,-0.205057178630351,0.114925072448574,0.15174551732255,-0.302612056921218,0.622520407378203,0.429192250500289,0.314644808925619,0.150559452654671,0.190768632776591,0.233460692447997,0.319047503403677,0.3555090901482,0.363668748972119,0.40237019229933,0.537840198681892,0.535983263005435,0.242408311298135,0.503776288838838,0.316122211829067,0.527260880995539,0.509072437984367,-0.122272164386702,0.0638000057626175,0.85494273278591,0.382503321101732,0.663192284540955,0.288075264603063,0.252165553534739,-0.0421199502048476,0.131835213864922,0.246914471323181,0.575250190379825,0.6377218461673,0.566090590862077,0.0491456136787794,-0.456913276985231,-0.587701024371627,0.363694125413845,0.396600654267071,0.592635100807207,0.827794317733675,-0.156043368836653,0.302780206212864,0.684231217703685,0.619260061939184,0.463971272644813,-0.0908630245904117,0.744506197355018,-0.320420966072515,0.0828659207742073,0.45874990961462,-0.107061424662539,0.557763301336096,0.910884727282975,1,0.951446697427912,0.840491969469212,0.693726876815926,0.669875405321082,0.312803547581499,-0.0450861973064909,0.664409438198811,0.648472668087893,0.527713528586556,0.634061600455418,-0.268746022964054,0.363090230039619,-0.252224905609409,0.431836445255878,-0.412597940979436,0.229040099512137,-0.0155343437483096,0.399102449990006,0.194372790748363,-0.351133436486994,-0.259222838978916,0.250671407272224,-0.170804406883927
"yokK",0.0786634584837149,0.0864555029278938,-0.115033396798627,0.323761232853701,-0.0391293546216338,-0.142186632640656,-0.222716584715914,0.138715521798533,0.152291793334077,-0.34576663718822,0.610581056529602,0.441805030260087,0.206414709174602,0.166516285196644,0.116685583538926,0.267479761579696,0.387666836514818,0.42356115094117,0.440297383379377,0.468381377542383,0.515655944090256,0.452209245433703,0.180847625513339,0.478302452791405,0.371900808744287,0.470519280179863,0.520516131406808,-0.087855589888847,0.0468002561515662,0.751177376289802,0.332687001961008,0.631830710663721,0.240601600203347,0.260951819921239,-0.0160568912231378,0.0388073721262038,0.242269179465323,0.581957768347227,0.645039917408127,0.600097987024047,0.078014162666304,-0.507450504822769,-0.570309906405827,0.344175294228236,0.416236117521774,0.525134500718163,0.807108057089068,-0.244793494736316,0.249086516422949,0.610605193993899,0.579558810859066,0.446622353873216,-0.140827983825621,0.778495853355613,-0.289142569695753,0.0908715138086465,0.385286593505279,-0.18699593330536,0.460654360121671,0.858848160642674,0.951446697427912,1,0.942518292917996,0.704317041918598,0.695946988901874,0.271911239614891,-0.0078467404168459,0.652412510032429,0.518090618804536,0.401136622550702,0.652616046209392,-0.317336747461304,0.37357997221441,-0.278958900730463,0.387177239037637,-0.363959249042632,0.137641721073096,-0.0457041342146142,0.308669378269788,0.253484084904479,-0.235366953286075,-0.269608222133497,0.169952938784121,-0.0535617505527541
"yokL",0.0205422761457488,0.014185568027301,-0.164841289201034,0.338425115019635,-0.0266152790644638,-0.159631888422434,-0.210462718431157,0.144074309997526,0.135607404870165,-0.319992122446129,0.566802535632532,0.385989354352386,0.154402909367218,0.182622017037679,0.0211926057658902,0.269317097408049,0.394947884886773,0.423984387340605,0.441703702683644,0.454873397066483,0.465436323315811,0.384003029924875,0.142393505236764,0.498962293147675,0.389137070818973,0.408953407389844,0.472330667673203,-0.081991601988849,0.000825677435968797,0.663194915772904,0.292713563508741,0.557384937833371,0.206538050604571,0.247039482813497,-0.0428845625284005,0.0460131221165214,0.188931789637479,0.555743797756499,0.612873250128963,0.580626403943918,0.106887873837575,-0.487114466802529,-0.500786880681874,0.362553353719112,0.372240031372033,0.430118002392509,0.746807843284447,-0.275857627510509,0.227452203942353,0.524069298832173,0.526742616599667,0.412316332684912,-0.12311926514005,0.713613670842588,-0.213086615142015,0.111961825804277,0.257637383816703,-0.209930353940083,0.362025126183062,0.734660301482314,0.840491969469212,0.942518292917996,1,0.656862455207082,0.663759893844872,0.238074438604232,0.0173411803378829,0.62606398784557,0.433570361593318,0.316180377156526,0.639072365329813,-0.304975266643201,0.360886104789277,-0.249897741341298,0.28507645302321,-0.271933388865092,0.102684246041051,-0.130257187291526,0.164547430179492,0.237451945202976,-0.121311838567812,-0.221928705850606,0.0839189723078895,0.0427849142642787
"yolA",-0.149062319224223,-0.154465153989698,-0.0832512574172804,0.509100369359416,0.0282193511301169,-0.201341786915199,-0.265284680371802,0.0219975228806029,0.0563500464729726,-0.533941862293231,0.561173178802646,0.827473818942202,0.0217462279232073,0.180862114634133,-0.196531021901599,0.224284297593936,0.366953828288782,0.365931466027314,0.404810635639958,0.438135435774948,0.773762438476232,0.279405297276292,0.330469848217165,0.339307796265239,0.474838495964931,0.722237829773339,0.79970205379646,-0.22021995162417,-0.123257387097545,0.628448960563707,0.188027486775856,0.857963913842813,0.25474794742789,0.34799565244225,0.059986056743103,-0.146480247427084,0.238964356868266,0.822635657917022,0.852336077245444,0.837070001670848,0.040758030044341,-0.304080315182811,-0.340137824308901,0.181477001171184,0.594636234451352,0.626936886012591,0.896145303278698,-0.35882942239474,0.191278314650792,0.541691904054815,0.515066319315441,0.437561903998913,-0.332807657318117,0.664201171299318,-0.330196622376405,-0.0322326666897651,0.328972344174971,-0.461590421023793,0.553039375284588,0.636287855305025,0.693726876815926,0.704317041918598,0.656862455207082,1,0.992628489650663,0.541765204996709,-0.239829976622067,0.723663305916881,0.461424934027674,0.312813229920516,0.645920007104095,-0.481125082355016,0.147334480661321,-0.308213182163257,0.782635426636171,-0.277463580283186,-0.0154475913903954,-0.219483730260379,0.34973466882315,0.251967566360197,-0.0578750433621337,-0.321314096369071,0.272675764913192,0.0770975381411857
"yolB",-0.151631050805755,-0.164674862282529,-0.116384896112726,0.491713393859679,0.017361895518419,-0.210742738519377,-0.26942414003735,0.0222580116438065,0.0803762615608336,-0.518967638931269,0.563690049740191,0.816611552225622,0.00521714026200687,0.156196438922007,-0.214267137179944,0.222784684728847,0.371229706209008,0.371417052448185,0.408728148212416,0.442903698375261,0.747016236567777,0.245193146089577,0.292406992598112,0.32433652498067,0.489718686273696,0.706717915286184,0.795183945239169,-0.228488547668283,-0.141163351768415,0.599818342304054,0.175956321442069,0.845895712189368,0.232134058756701,0.319080725675138,0.020929845362456,-0.160125841923968,0.201931931689423,0.804985467247463,0.836694943501268,0.830642792767135,0.0395648100413257,-0.304650129928645,-0.348521779301176,0.186197344465947,0.597467148165426,0.610483775845391,0.877865282277119,-0.353515650220193,0.182100064220724,0.519777189226001,0.506254954221996,0.435545699466752,-0.333285910837085,0.658574046063828,-0.284124194837378,-0.0442991313587311,0.293272955579272,-0.467761049590024,0.510333263716363,0.596324989088697,0.669875405321082,0.695946988901874,0.663759893844872,0.992628489650663,1,0.538276157812286,-0.231587110141996,0.704369515524846,0.431107193003975,0.291996268276967,0.620429096516813,-0.465354871840436,0.14663206075259,-0.276488821918486,0.755134029461944,-0.272354793662374,-0.027909715321084,-0.201013803975585,0.323574426197978,0.211899348216507,-0.0612849795520711,-0.287925298744044,0.237221912541131,0.10146394873111
"yomJ",0.219678116018993,0.208698526857965,0.495089387155666,0.411611446283372,0.521623497955845,0.193749484927533,0.121037373164421,0.310141690583972,0.213474643251369,-0.0917304313564491,0.54746741494452,0.349995716882864,0.556760890930022,0.21634960919172,0.0595460536394743,0.616751249783239,0.576846326529964,0.566142115909883,0.561592213386317,0.553073411593998,0.529337394917507,0.40556007301862,0.419418001427134,0.370744858851503,0.644120557048832,0.82200874963195,0.613972339939152,0.246584444717511,0.331039012880995,0.309601360215246,0.57004084720461,0.689454053303025,0.547829205483874,0.457664294321238,-0.136732356571171,0.282336688303283,0.270797119202496,0.447480819716163,0.376640719329022,0.372974914071577,0.377790818690476,0.27689074961981,-0.162016265556385,0.545416949636093,0.178016263883282,0.301568700812619,0.531864415304002,0.202822518024386,0.623181430915232,0.528935354889232,0.551930650933133,0.572329094427037,0.346826386426078,0.530805739096043,0.143662355875358,0.431112849267773,0.465296760882067,0.138590251236647,0.452566026455335,0.411597159739941,0.312803547581499,0.271911239614891,0.238074438604232,0.541765204996709,0.538276157812286,1,0.157906002553485,0.604924309964784,0.535393407662085,0.473094284312875,0.579528396359183,-0.0806522917116248,0.36017459455856,0.246986984228592,0.656425365006145,0.281478240049685,0.610520612256154,-0.186327206353213,0.491569657724305,0.00300934720620513,-0.0930721084310135,-0.186446543476059,0.410542907004269,-0.148606429324018
"yoqM",0.548302337558939,0.563990208073394,0.414701874482263,0.244513609036808,0.428299407343634,0.408144011938556,0.406265187162102,0.921033679774442,0.587314771596654,0.468828376365421,-0.13094236246391,-0.406276087191713,0.395122852259714,0.446663666935201,0.479999208551799,0.705935182500345,0.632324669800725,0.630571854354524,0.591114058007547,0.580054842718112,-0.192360667114598,0.0360658321532526,0.117002916827473,0.00660803787118033,0.370417731279926,-0.00861760963779725,-0.0727758596246507,0.707350950259909,0.710843215225878,-0.176740574385585,0.531732004312848,-0.0958264600779546,0.465485452926934,0.456777530064593,0.0334293521606653,0.514052990638008,0.391557253234004,-0.274144624922414,-0.359677348900202,-0.370796031440858,0.699169136260943,0.452043192410145,-0.0584320225647567,0.479379141797982,-0.412736758677104,-0.319402337037658,-0.193074105902048,0.44301632902944,0.411698438375907,0.0750036220397759,0.150017753424824,0.224266626349169,0.549162348161978,0.00815807085545986,0.451944099790801,0.795630068426911,0.0170414639908536,0.685359213318938,-0.247627661506902,0.122917034082324,-0.0450861973064909,-0.0078467404168459,0.0173411803378829,-0.239829976622067,-0.231587110141996,0.157906002553485,1,0.0816149519807025,-0.205289906519052,-0.186503062780723,0.190213857748435,0.523978976531934,0.73644539166905,0.546229079303318,-0.209459317147781,0.327747262825462,0.553529916561012,-0.0464660096593514,-0.15686245529942,0.0418231013467279,0.164566222882769,0.355866109677915,0.114750790452989,-0.480665436555386
